281 1.25911454e+02 3.86500000e-27 1.199E-07.04980.094 927.34190.560.000000 0 0 0 0 0 0 0 0 15 4 E 14 2 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300158_2013227
281 1.30378949e+02 3.76900000e-25 1.232E-05.04750.095 928.84160.560.000000 0 0 0 0 0 0 0 0 15 2 E 14 1 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300159_2013228
281 1.31864945e+02 3.44100000e-21 1.141E-01.04630.095 928.84160.560.000000 0 0 0 0 0 0 0 0 15 1 E 14 1 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300160_2013228
281 1.31878615e+02 3.42000000e-21 1.126E-01.04700.095 927.34190.560.000000 0 0 0 0 0 0 0 0 15 2 E 14 2 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300159_2013227
281 1.31933493e+02 3.33300000e-21 1.066E-01.04910.094 921.31990.560.000000 0 0 0 0 0 0 0 0 15 4 E 14 4 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300158_2013226
281 1.31975057e+02 3.26300000e-21 1.022E-01.05040.093 916.77890.560.000000 0 0 0 0 0 0 0 0 15 5 E 14 5 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300157_2013225
281 1.32087266e+02 3.05200000e-21 9.014E-02.05260.090 904.56620.560.000000 0 0 0 0 0 0 0 0 15 7 E 14 7 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300156_2013224
281 1.32158420e+02 2.90100000e-21 8.258E-02.05350.089 896.85640.560.000000 0 0 0 0 0 0 0 0 15 8 E 14 8 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300155_2013223
281 1.32332359e+02 2.47300000e-21 6.438E-02.05410.086 878.10950.560.000000 0 0 0 0 0 0 0 0 15 10 E 14 10 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300154_2013222
281 1.32435859e+02 2.17500000e-21 5.370E-02.05360.084 867.01390.560.000000 0 0 0 0 0 0 0 0 15 11 E 14 11 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300153_2013221
281 1.32677949e+02 1.33200000e-21 2.908E-02.04930.079 841.20510.560.000000 0 0 0 0 0 0 0 0 15 13 E 14 13 E 535430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300152_2013220
281 1.32817443e+02 7.42200000e-22 1.510E-02.04190.077 826.41170.560.000000 0 0 0 0 0 0 0 0 15 14 E 14 14 E 535430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300151_2013219
281 1.33364611e+02 3.45900000e-25 1.155E-05.04600.095 927.34190.560.000000 0 0 0 0 0 0 0 0 15 1 E 14 2 E 635430 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300160_2013227
281 1.37900654e+02 3.55300000e-27 1.204E-07.05180.094 921.31990.560.000000 0 0 0 0 0 0 0 0 15 2 E 14 4 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300159_2013226
281 1.39386650e+02 2.71300000e-25 9.319E-06.05180.094 921.31990.560.000000 0 0 0 0 0 0 0 0 15 1 E 14 4 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300160_2013226
